Laatste: Tijd (ms),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
361.8,0.505,-0.632
362.0,0.51,-0.525
362.2,0.51,-0.413
362.4,0.515,-0.31
362.6,0.515,-0.203
362.8,0.51,-0.105
363.0,0.515,-0.002
363.2,0.51,0.105
363.4,0.51,0.203
363.6,0.515,0.315
363.8,0.515,0.418
364.0,0.515,0.525
364.2,0.52,0.628
364.4,0.515,0.73
364.6,0.51,0.833
364.8,0.51,0.93
365.0,0.51,1.038
365.2,0.51,1.14
365.4,0.51,1.2429999999999999
365.6,0.51,1.355
365.8,0.515,1.4580000000000002
366.0,0.51,1.556
366.2,0.51,1.6580000000000001
366.4,0.501,1.756
366.6,0.501,1.8530000000000002
366.8,0.501,1.956
367.0,0.501,2.059
367.2,0.505,2.161
367.4,0.505,2.2640000000000002
367.6,0.501,2.3609999999999998
367.8,0.496,2.454
368.0,0.496,2.552
368.2,0.486,2.654
368.4,0.491,2.747
368.6,0.491,2.85
368.8,0.491,2.947
369.0,0.491,3.04
369.2,0.48100000000000004,3.138
369.4,0.48100000000000004,3.2260000000000004
369.6,0.47600000000000003,3.324
369.8,0.47100000000000003,3.4210000000000003
370.0,0.47100000000000003,3.514
370.2,0.47100000000000003,3.6069999999999998
370.4,0.47100000000000003,3.705
370.6,0.466,3.792
370.8,0.462,3.88
371.0,0.457,3.9730000000000003
371.2,0.452,4.056
371.4,0.442,4.154
371.6,0.452,4.237
371.8,0.447,4.325
372.0,0.447,4.418
372.2,0.43700000000000006,4.501
372.4,0.43200000000000005,4.579
372.6,0.43200000000000005,4.667
372.8,0.42700000000000005,4.745
373.0,0.42200000000000004,4.828
373.2,0.42200000000000004,4.916
373.4,0.418,4.999
373.6,0.413,5.077
373.8,0.413,5.155
374.0,0.40299999999999997,5.228
374.2,0.39799999999999996,5.3020000000000005
374.4,0.39299999999999996,5.38
374.6,0.39299999999999996,5.462999999999999
374.8,0.38299999999999995,5.5360000000000005
375.0,0.38799999999999996,5.604
375.2,0.379,5.683
375.4,0.374,5.746
375.6,0.364,5.819
375.8,0.359,5.888
376.0,0.359,5.9510000000000005
376.2,0.354,6.029
376.4,0.349,6.093
376.6,0.344,6.1610000000000005
376.8,0.344,6.225
377.0,0.33899999999999997,6.2829999999999995
377.2,0.325,6.3420000000000005
377.4,0.32,6.405
377.6,0.315,6.459
377.8,0.315,6.523
378.0,0.305,6.581
378.2,0.305,6.64
378.4,0.295,6.694
378.6,0.29100000000000004,6.742000000000001
378.8,0.281,6.796
379.0,0.276,6.845
379.2,0.266,6.899
379.4,0.261,6.947
379.6,0.261,7.001
379.8,0.256,7.045
380.0,0.252,7.0889999999999995
380.2,0.242,7.132999999999999
380.4,0.237,7.172000000000001
380.6,0.22699999999999998,7.216
380.8,0.217,7.255
381.0,0.217,7.294
381.2,0.212,7.337999999999999
381.4,0.20800000000000002,7.372000000000001
381.6,0.203,7.407
381.8,0.193,7.446000000000001
382.0,0.183,7.47
382.2,0.17800000000000002,7.499
382.4,0.17300000000000001,7.534
382.6,0.17300000000000001,7.568
382.8,0.168,7.597
383.0,0.159,7.626
383.2,0.154,7.651
383.4,0.149,7.67
383.6,0.134,7.7
383.8,0.129,7.7139999999999995
384.0,0.12,7.739
384.2,0.12,7.757999999999999
384.4,0.115,7.778
384.6,0.11,7.797000000000001
384.8,0.1,7.807
385.0,0.095,7.822
385.2,0.085,7.832000000000001
385.4,0.076,7.841
385.6,0.076,7.851
385.8,0.066,7.871
386.0,0.071,7.875
386.2,0.061,7.885
386.4,0.051,7.88
386.6,0.037000000000000005,7.875
386.8,0.022000000000000002,7.871
387.0,0.012,7.8660000000000005
387.2,0.002,7.8660000000000005
387.4,-0.002,7.856
387.6,-0.012,7.851
387.8,-0.017,7.846
388.0,-0.027000000000000003,7.827000000000001
388.2,-0.037000000000000005,7.817
388.4,-0.046,7.8020000000000005
388.6,-0.051,7.787999999999999
388.8,-0.055999999999999994,7.768
389.0,-0.061,7.747999999999999
389.2,-0.071,7.739
389.4,-0.071,7.718999999999999
389.6,-0.085,7.7
389.8,-0.09,7.67
390.0,-0.1,7.646
390.2,-0.11,7.621
390.4,-0.11,7.597
390.6,-0.115,7.5729999999999995
390.8,-0.125,7.547999999999999
391.0,-0.129,7.519
391.2,-0.134,7.48
391.4,-0.14400000000000002,7.4510000000000005
391.6,-0.149,7.416
391.8,-0.154,7.382000000000001
392.0,-0.159,7.343
392.2,-0.168,7.309
392.4,-0.17300000000000001,7.275
392.6,-0.17300000000000001,7.236000000000001
392.8,-0.183,7.192
393.0,-0.193,7.148
393.2,-0.203,7.104
393.4,-0.20800000000000002,7.06
393.6,-0.212,7.016
393.8,-0.212,6.9670000000000005
394.0,-0.222,6.922999999999999
394.2,-0.22699999999999998,6.879
394.4,-0.23199999999999998,6.825
394.6,-0.237,6.772
394.8,-0.252,6.718
395.0,-0.256,6.659
395.2,-0.261,6.611000000000001
395.4,-0.261,6.557
395.6,-0.271,6.497999999999999
395.8,-0.271,6.44
396.0,-0.281,6.376
396.2,-0.29100000000000004,6.313
396.4,-0.3,6.249
396.6,-0.31,6.19
396.8,-0.305,6.127000000000001
397.0,-0.31,6.059
397.2,-0.315,6.0
397.4,-0.32,5.932
397.6,-0.325,5.8629999999999995
397.8,-0.335,5.79
398.0,-0.344,5.7170000000000005
398.2,-0.349,5.648
398.4,-0.349,5.575
398.6,-0.354,5.507000000000001
398.8,-0.354,5.433
399.0,-0.364,5.355
399.2,-0.374,5.277
399.4,-0.374,5.199
399.6,-0.38299999999999995,5.126
399.8,-0.38299999999999995,5.048
400.0,-0.38799999999999996,4.968999999999999
400.2,-0.39299999999999996,4.891
400.4,-0.39299999999999996,4.813
400.6,-0.39799999999999996,4.73
400.8,-0.40299999999999997,4.647
401.0,-0.408,4.559
401.2,-0.418,4.476
401.4,-0.418,4.393
401.6,-0.42200000000000004,4.31
401.8,-0.42200000000000004,4.227
402.0,-0.42700000000000005,4.144
402.2,-0.43200000000000005,4.056
402.4,-0.43700000000000006,3.968
402.6,-0.442,3.875
402.8,-0.447,3.783
403.0,-0.447,3.695
403.2,-0.452,3.602
403.4,-0.457,3.514
403.6,-0.457,3.426
403.8,-0.462,3.3280000000000003
404.0,-0.466,3.2310000000000003
404.2,-0.47100000000000003,3.138
404.4,-0.47600000000000003,3.05
404.6,-0.47100000000000003,2.957
404.8,-0.47600000000000003,2.86
405.0,-0.48100000000000004,2.762
405.2,-0.48100000000000004,2.6639999999999997
405.4,-0.486,2.5669999999999997
405.6,-0.496,2.469
405.8,-0.501,2.371
406.0,-0.501,2.274
406.2,-0.496,2.181
406.4,-0.501,2.083
406.6,-0.505,1.98
406.8,-0.505,1.883
407.0,-0.505,1.78
407.2,-0.51,1.683
407.4,-0.515,1.575
407.6,-0.515,1.4769999999999999
407.8,-0.515,1.38
408.0,-0.515,1.2770000000000001
408.2,-0.515,1.179
408.4,-0.515,1.072
408.6,-0.525,0.9690000000000001
408.8,-0.525,0.867
409.0,-0.525,0.764
409.2,-0.525,0.667
409.4,-0.525,0.564
409.6,-0.525,0.462
409.8,-0.525,0.359
410.0,-0.525,0.256
410.2,-0.53,0.149
410.4,-0.53,0.051
410.6,-0.535,-0.051
410.8,-0.535,-0.154
411.0,-0.525,-0.256
411.2,-0.53,-0.354
411.4,-0.53,-0.457
411.6,-0.53,-0.564
411.8,-0.535,-0.662
412.0,-0.535,-0.769
412.2,-0.535,-0.872
412.4,-0.53,-0.9740000000000001
412.6,-0.53,-1.072
412.8,-0.53,-1.175
413.0,-0.525,-1.2770000000000001
413.2,-0.53,-1.38
413.4,-0.53,-1.482
413.6,-0.53,-1.59
413.8,-0.535,-1.6869999999999998
414.0,-0.525,-1.785
414.2,-0.525,-1.883
414.4,-0.525,-1.985
414.6,-0.525,-2.083
414.8,-0.525,-2.19
415.0,-0.52,-2.2880000000000003
415.2,-0.525,-2.391
415.4,-0.53,-2.484
415.6,-0.525,-2.5860000000000003
415.8,-0.52,-2.6839999999999997
416.0,-0.515,-2.7769999999999997
416.2,-0.51,-2.8739999999999997
416.4,-0.515,-2.977
416.6,-0.515,-3.074
416.8,-0.515,-3.1719999999999997
417.0,-0.505,-3.265
417.2,-0.505,-3.358
417.4,-0.501,-3.451
417.6,-0.501,-3.543
417.8,-0.496,-3.636
418.0,-0.496,-3.7289999999999996
418.2,-0.491,-3.827
418.4,-0.496,-3.915
418.6,-0.491,-4.002
418.8,-0.486,-4.095
419.0,-0.48100000000000004,-4.183
419.2,-0.47600000000000003,-4.271
419.4,-0.47100000000000003,-4.359
419.6,-0.47100000000000003,-4.447
419.8,-0.466,-4.535
420.0,-0.466,-4.623
420.2,-0.462,-4.706
420.4,-0.457,-4.784
420.6,-0.452,-4.862
420.8,-0.447,-4.94
421.0,-0.447,-5.023
421.2,-0.442,-5.106
421.4,-0.43700000000000006,-5.189
421.6,-0.43200000000000005,-5.267
421.8,-0.42700000000000005,-5.341
422.0,-0.42700000000000005,-5.414
422.2,-0.418,-5.487
422.4,-0.413,-5.56
422.6,-0.408,-5.6339999999999995
422.8,-0.408,-5.707000000000001
423.0,-0.39799999999999996,-5.78
423.2,-0.39799999999999996,-5.849
423.4,-0.38799999999999996,-5.917000000000001
423.6,-0.38299999999999995,-5.98
423.8,-0.374,-6.0489999999999995
424.0,-0.369,-6.112
424.2,-0.369,-6.176
424.4,-0.364,-6.244
424.6,-0.359,-6.303
424.8,-0.354,-6.371
425.0,-0.344,-6.425
425.2,-0.33899999999999997,-6.479
425.4,-0.335,-6.537000000000001
425.6,-0.325,-6.591
425.8,-0.325,-6.65
426.0,-0.315,-6.6979999999999995
426.2,-0.31,-6.757000000000001
426.4,-0.305,-6.806
426.6,-0.3,-6.855
426.8,-0.29100000000000004,-6.904
427.0,-0.281,-6.947
427.2,-0.276,-6.987
427.4,-0.271,-7.04
427.6,-0.266,-7.079
427.8,-0.261,-7.122999999999999
428.0,-0.256,-7.167000000000001
428.2,-0.247,-7.2010000000000005
428.4,-0.242,-7.236000000000001
428.6,-0.23199999999999998,-7.275
428.8,-0.222,-7.309
429.0,-0.222,-7.343
429.2,-0.217,-7.377000000000001
429.4,-0.212,-7.4110000000000005
429.6,-0.203,-7.431
429.8,-0.193,-7.46
430.0,-0.183,-7.485
430.2,-0.17800000000000002,-7.5089999999999995
430.4,-0.168,-7.534
430.6,-0.168,-7.558
430.8,-0.159,-7.587000000000001
431.0,-0.154,-7.607
431.2,-0.14400000000000002,-7.617000000000001
431.4,-0.134,-7.636
431.6,-0.125,-7.646
431.8,-0.12,-7.6610000000000005
432.0,-0.115,-7.68
432.2,-0.11,-7.69
432.4,-0.11,-7.7
432.6,-0.1,-7.709
432.8,-0.09,-7.7139999999999995
433.0,-0.081,-7.7139999999999995
433.2,-0.066,-7.709
433.4,-0.055999999999999994,-7.7
433.6,-0.046,-7.705
433.8,-0.037000000000000005,-7.7
434.0,-0.027000000000000003,-7.695
434.2,-0.022000000000000002,-7.69
434.4,-0.006999999999999999,-7.675
434.6,0.002,-7.6610000000000005
434.8,0.012,-7.646
435.0,0.022000000000000002,-7.631
435.2,0.022000000000000002,-7.612
435.4,0.027000000000000003,-7.602
435.6,0.037000000000000005,-7.587000000000001
435.8,0.042,-7.563
436.0,0.055999999999999994,-7.534
436.2,0.066,-7.513999999999999
436.4,0.071,-7.485
436.6,0.081,-7.455
436.8,0.085,-7.436
437.0,0.09,-7.407
437.2,0.095,-7.377000000000001
437.4,0.105,-7.343
437.6,0.115,-7.309
437.8,0.125,-7.275
438.0,0.129,-7.236000000000001
438.2,0.139,-7.197
438.4,0.14400000000000002,-7.162000000000001
438.6,0.149,-7.122999999999999
438.8,0.159,-7.079
439.0,0.16399999999999998,-7.035
439.2,0.168,-6.987
439.4,0.183,-6.943
439.6,0.193,-6.894
439.8,0.193,-6.845
440.0,0.203,-6.796
440.2,0.20800000000000002,-6.747000000000001
440.4,0.212,-6.6979999999999995
440.6,0.222,-6.64
440.8,0.22699999999999998,-6.586
441.0,0.237,-6.523
441.2,0.242,-6.468999999999999
441.4,0.252,-6.405
441.6,0.256,-6.352
441.8,0.261,-6.287999999999999
442.0,0.266,-6.225
442.2,0.281,-6.156000000000001
442.4,0.28600000000000003,-6.087999999999999
442.6,0.28600000000000003,-6.02
442.8,0.3,-5.9510000000000005
443.0,0.305,-5.882999999999999
443.2,0.305,-5.819
443.4,0.31,-5.751
443.6,0.32,-5.672999999999999
443.8,0.33,-5.6
444.0,0.335,-5.521
444.2,0.33899999999999997,-5.4479999999999995
444.4,0.344,-5.36
444.6,0.349,-5.292000000000001
444.8,0.354,-5.218999999999999
445.0,0.359,-5.136
445.2,0.364,-5.0569999999999995
445.4,0.369,-4.974
445.6,0.374,-4.891
445.8,0.38299999999999995,-4.803
446.0,0.38799999999999996,-4.72
446.2,0.39299999999999996,-4.637
446.4,0.39299999999999996,-4.553999999999999
446.6,0.39799999999999996,-4.471
446.8,0.40299999999999997,-4.379
447.0,0.408,-4.291
447.2,0.413,-4.198
447.4,0.42200000000000004,-4.105
447.6,0.42700000000000005,-4.0169999999999995
447.8,0.42200000000000004,-3.929
448.0,0.42200000000000004,-3.8360000000000003
448.2,0.43200000000000005,-3.753
448.4,0.43200000000000005,-3.6510000000000002
448.6,0.442,-3.553
448.8,0.447,-3.46
449.0,0.457,-3.3680000000000003
449.2,0.452,-3.27
449.4,0.457,-3.1719999999999997
449.6,0.452,-3.074
449.8,0.457,-2.977
450.0,0.466,-2.8789999999999996
450.2,0.47100000000000003,-2.7769999999999997
450.4,0.47600000000000003,-2.674
450.6,0.47600000000000003,-2.571
450.8,0.48100000000000004,-2.479
451.0,0.48100000000000004,-2.381
451.2,0.48100000000000004,-2.278
451.4,0.48100000000000004,-2.181
451.6,0.491,-2.073
451.8,0.491,-1.9709999999999999
452.0,0.496,-1.868
452.2,0.501,-1.766
452.4,0.501,-1.663
452.6,0.501,-1.56
452.8,0.496,-1.463
453.0,0.496,-1.355
453.2,0.505,-1.248
453.4,0.505,-1.14
453.6,0.51,-1.038
453.8,0.51,-0.93
454.0,0.51,-0.828
454.2,0.51,-0.73
454.4,0.505,-0.628
454.6,0.505,-0.525
454.8,0.51,-0.418
455.0,0.51,-0.315
455.2,0.51,-0.203
455.4,0.515,-0.105
455.6,0.515,-0.002
455.8,0.515,0.105
456.0,0.51,0.203
456.2,0.51,0.31
456.4,0.51,0.418
456.6,0.515,0.52
456.8,0.515,0.628
457.0,0.515,0.735
457.2,0.515,0.833
457.4,0.505,0.93
457.6,0.51,1.033
457.8,0.505,1.14
458.0,0.51,1.2429999999999999
458.2,0.51,1.3459999999999999
458.4,0.51,1.453
458.6,0.51,1.551
458.8,0.505,1.653
459.0,0.505,1.751
459.2,0.501,1.8530000000000002
459.4,0.501,1.956
459.6,0.505,2.059
459.8,0.501,2.161
460.0,0.505,2.2640000000000002
460.2,0.501,2.3609999999999998
460.4,0.501,2.459
460.6,0.491,2.552
460.8,0.491,2.65
461.0,0.491,2.752
461.2,0.496,2.845
461.4,0.491,2.947
461.6,0.486,3.045
461.8,0.486,3.138
462.0,0.48100000000000004,3.236
462.2,0.48100000000000004,3.3280000000000003
462.4,0.47100000000000003,3.4160000000000004
462.6,0.466,3.5189999999999997
462.8,0.47100000000000003,3.617
463.0,0.47100000000000003,3.705
463.2,0.466,3.7969999999999997
463.4,0.462,3.89
463.6,0.462,3.978
463.8,0.452,4.061
464.0,0.452,4.149
464.2,0.447,4.242
464.4,0.447,4.33
464.6,0.447,4.418
464.8,0.447,4.505
465.0,0.442,4.584
465.2,0.43200000000000005,4.667
465.4,0.42200000000000004,4.75
465.6,0.42200000000000004,4.828
465.8,0.418,4.916
466.0,0.418,4.994
466.2,0.413,5.077
466.4,0.413,5.16
466.6,0.40299999999999997,5.228
466.8,0.39799999999999996,5.306
467.0,0.39299999999999996,5.38
467.2,0.38299999999999995,5.452999999999999
467.4,0.38299999999999995,5.531000000000001
467.6,0.38299999999999995,5.604
467.8,0.379,5.678
468.0,0.379,5.751
468.2,0.369,5.819
468.4,0.364,5.882999999999999
468.6,0.359,5.9510000000000005
468.8,0.354,6.02
469.0,0.349,6.087999999999999
469.2,0.33899999999999997,6.156000000000001
469.4,0.344,6.225
469.6,0.33899999999999997,6.2829999999999995
469.8,0.33,6.347
470.0,0.32,6.405
470.2,0.315,6.4639999999999995
470.4,0.305,6.523
470.6,0.305,6.586
470.8,0.3,6.635
471.0,0.3,6.694
471.2,0.295,6.752000000000001
471.4,0.28600000000000003,6.801
471.6,0.276,6.85
471.8,0.271,6.904
472.0,0.261,6.943
472.2,0.261,7.001
472.4,0.256,7.045
472.6,0.252,7.093999999999999
472.8,0.247,7.138
473.0,0.237,7.1770000000000005
473.2,0.22699999999999998,7.221
473.4,0.217,7.255
473.6,0.212,7.2989999999999995
473.8,0.212,7.337999999999999
474.0,0.20800000000000002,7.372000000000001
474.2,0.203,7.4110000000000005
474.4,0.198,7.446000000000001
474.6,0.188,7.475
474.8,0.183,7.5089999999999995
475.0,0.17300000000000001,7.534
475.2,0.16399999999999998,7.568
475.4,0.159,7.597
475.6,0.154,7.626
475.8,0.149,7.651
476.0,0.14400000000000002,7.67
476.2,0.139,7.695
476.4,0.129,7.7139999999999995
476.6,0.12,7.734
476.8,0.12,7.752999999999999
477.0,0.11,7.773
477.2,0.105,7.792000000000001
477.4,0.105,7.812
477.6,0.09,7.817
477.8,0.085,7.832000000000001
478.0,0.076,7.836
478.2,0.066,7.846
478.4,0.066,7.8660000000000005
478.6,0.061,7.875
478.8,0.061,7.88
479.0,0.046,7.875
479.2,0.032,7.875
479.4,0.022000000000000002,7.871
479.6,0.012,7.861000000000001
479.8,-0.002,7.856
480.0,-0.006999999999999999,7.851
480.2,-0.012,7.846
480.4,-0.017,7.836
480.6,-0.022000000000000002,7.836
480.8,-0.032,7.817
481.0,-0.042,7.797000000000001
481.2,-0.051,7.7829999999999995
481.4,-0.055999999999999994,7.768
481.6,-0.061,7.757999999999999
481.8,-0.071,7.739
482.0,-0.076,7.718999999999999
482.2,-0.081,7.7
482.4,-0.085,7.675
482.6,-0.1,7.646
482.8,-0.105,7.617000000000001
483.0,-0.11,7.597
483.2,-0.12,7.5729999999999995
483.4,-0.12,7.542999999999999
483.6,-0.129,7.519
483.8,-0.134,7.485
484.0,-0.139,7.4510000000000005
484.2,-0.149,7.416
484.4,-0.154,7.377000000000001
484.6,-0.16399999999999998,7.348
484.8,-0.168,7.319
485.0,-0.168,7.27
485.2,-0.17800000000000002,7.236000000000001
485.4,-0.183,7.197
485.6,-0.193,7.153
485.8,-0.198,7.109
486.0,-0.20800000000000002,7.055
486.2,-0.212,7.011
486.4,-0.217,6.9670000000000005
486.6,-0.222,6.922999999999999
486.8,-0.22699999999999998,6.879
487.0,-0.23199999999999998,6.821000000000001
487.2,-0.242,6.772
487.4,-0.247,6.718
487.6,-0.256,6.664
487.8,-0.266,6.606
488.0,-0.266,6.547000000000001
488.2,-0.271,6.492999999999999
488.4,-0.281,6.44
488.6,-0.276,6.381
488.8,-0.29100000000000004,6.313
489.0,-0.3,6.249
489.2,-0.305,6.181
489.4,-0.315,6.127000000000001
489.6,-0.315,6.059
489.8,-0.32,5.995
490.0,-0.325,5.932
490.2,-0.33,5.8629999999999995
490.4,-0.335,5.79
490.6,-0.33899999999999997,5.7170000000000005
490.8,-0.349,5.648
491.0,-0.349,5.575
491.2,-0.354,5.502000000000001
491.4,-0.359,5.433
491.6,-0.364,5.36
491.8,-0.364,5.282
492.0,-0.374,5.209
492.2,-0.379,5.131
492.4,-0.38799999999999996,5.043
492.6,-0.38799999999999996,4.974
492.8,-0.39299999999999996,4.891
493.0,-0.39299999999999996,4.813
493.2,-0.39799999999999996,4.74
493.4,-0.40299999999999997,4.652
493.6,-0.408,4.569
493.8,-0.418,4.486000000000001
494.0,-0.42200000000000004,4.398
494.2,-0.418,4.315
494.4,-0.42700000000000005,4.227
494.6,-0.42700000000000005,4.144
494.8,-0.43200000000000005,4.056
495.0,-0.43700000000000006,3.963
495.2,-0.442,3.88
495.4,-0.447,3.783
495.6,-0.452,3.69
495.8,-0.457,3.612
496.0,-0.457,3.514
496.2,-0.457,3.4210000000000003
496.4,-0.466,3.3280000000000003
496.6,-0.466,3.2310000000000003
496.8,-0.47100000000000003,3.138
497.0,-0.47600000000000003,3.04
497.2,-0.48100000000000004,2.947
497.4,-0.48100000000000004,2.855
497.6,-0.48100000000000004,2.762
497.8,-0.486,2.6639999999999997
498.0,-0.48100000000000004,2.571
498.2,-0.491,2.469
498.4,-0.496,2.371
498.6,-0.501,2.269
498.8,-0.505,2.181
499.0,-0.501,2.0780000000000003
499.2,-0.505,1.98
499.4,-0.505,1.883
499.6,-0.505,1.78
499.8,-0.51,1.6780000000000002
500.0,-0.515,1.585
