"Laatste: Tijd (s)";"Laatste: Potential 1 (V)";"Laatste: Potential 2 (V)";"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)";"Meting 1: Tijd (ms)";"Meting 1: Potential 1 (V)";"Meting 1: Potential 2 (V)";"Meting 2: Tijd (s)";"Meting 2: Potential 1 (V)";"Meting 2: Potential 2 (V)";"Meting 3: Tijd (ms)";"Meting 3: Potential 1 (V)";"Meting 3: Potential 2 (V)"
0,2872;0,178;-5,556;;;;1005,200000;7,626;7,705;1,436;-6,816;-7,045;;;
0,2874;0,183;-5,516;;;;1005,900000;7,626;7,709;1,437;-6,821;-7,045;;;
0,2876;0,183;-5,473;;;;1006,600000;7,626;7,705;1,438;-6,821;-7,050;;;
0,2878;0,183;-5,433;;;;1007,300000;7,621;7,709;1,439;-6,816;-7,050;;;
0,2880;0,183;-5,394;;;;1008,000000;7,617;7,705;1,440;-6,825;-7,055;;;
0,2882;0,183;-5,355;;;;1008,700000;7,631;7,709;1,441;-6,825;-7,050;;;
0,2884;0,183;-5,316;;;;1009,400000;7,621;7,705;1,442;-6,825;-7,050;;;
0,2886;0,183;-5,272;;;;1010,100000;7,626;7,705;1,443;-6,830;-7,055;;;
0,2888;0,188;-5,233;;;;1010,800000;7,621;7,705;1,444;-6,825;-7,050;;;
0,2890;0,188;-5,189;;;;1011,500000;7,621;7,700;1,445;-6,830;-7,050;;;
0,2892;0,193;-5,145;;;;1012,200000;7,631;7,709;1,446;-6,830;-7,045;;;
0,2894;0,198;-5,096;;;;1012,900000;7,621;7,705;1,447;-6,835;-7,050;;;
0,2896;0,198;-5,057;;;;1013,600000;7,631;7,709;1,448;-6,840;-7,055;;;
0,2898;0,193;-5,018;;;;1014,300000;7,621;7,705;1,449;-6,840;-7,050;;;
0,2900;0,198;-4,979;;;;1015,000000;7,626;7,709;1,450;-6,840;-7,060;;;
0,2902;0,198;-4,935;;;;1015,700000;7,626;7,714;1,451;-6,840;-7,050;;;
0,2904;0,208;-4,882;;;;1016,400000;7,626;7,705;1,452;-6,835;-7,050;;;
0,2906;0,203;-4,842;;;;1017,100000;7,631;7,705;1,453;-6,845;-7,055;;;
0,2908;0,203;-4,794;;;;1017,800000;7,626;7,705;1,454;-6,840;-7,045;;;
0,2910;0,208;-4,750;;;;1018,500000;7,626;7,709;1,455;-6,845;-7,045;;;
0,2912;0,208;-4,706;;;;1019,200000;7,626;7,705;1,456;-6,845;-7,050;;;
0,2914;0,208;-4,667;;;;1019,900000;7,626;7,705;1,457;-6,845;-7,050;;;
0,2916;0,208;-4,618;;;;1020,600000;7,626;7,705;1,458;-6,845;-7,050;;;
0,2918;0,208;-4,569;;;;1021,300000;7,621;7,700;1,459;-6,850;-7,045;;;
0,2920;0,212;-4,525;;;;1022,000000;7,626;7,709;1,460;-6,850;-7,050;;;
0,2922;0,208;-4,476;;;;1022,700000;7,621;7,709;1,461;-6,855;-7,055;;;
0,2924;0,217;-4,427;;;;1023,400000;7,626;7,705;1,462;-6,855;-7,050;;;
0,2926;0,217;-4,379;;;;1024,100000;7,621;7,705;1,463;-6,855;-7,055;;;
0,2928;0,217;-4,335;;;;1024,800000;7,626;7,700;1,464;-6,855;-7,045;;;
0,2930;0,217;-4,286;;;;1025,500000;7,631;7,709;1,465;-6,855;-7,050;;;
0,2932;0,217;-4,247;;;;1026,200000;7,621;7,705;1,466;-6,855;-7,050;;;
0,2934;0,217;-4,193;;;;1026,900000;7,626;7,709;1,467;-6,855;-7,050;;;
0,2936;0,222;-4,144;;;;1027,600000;7,626;7,714;1,468;-6,864;-7,050;;;
0,2938;0,222;-4,095;;;;1028,300000;7,626;7,709;1,469;-6,860;-7,050;;;
0,2940;0,227;-4,042;;;;1029,000000;7,626;7,709;1,470;-6,864;-7,055;;;
0,2942;0,232;-3,998;;;;1029,700000;7,621;7,705;1,471;-6,869;-7,055;;;
0,2944;0,227;-3,949;;;;1030,400000;7,626;7,705;1,472;-6,860;-7,050;;;
0,2946;0,227;-3,905;;;;1031,100000;7,621;7,705;1,473;-6,869;-7,055;;;
0,2948;0,227;-3,861;;;;1031,800000;7,626;7,705;1,474;-6,869;-7,055;;;
0,2950;0,227;-3,802;;;;1032,500000;7,626;7,709;1,475;-6,869;-7,050;;;
0,2952;0,227;-3,753;;;;1033,200000;7,626;7,695;1,476;-6,869;-7,050;;;
0,2954;0,237;-3,705;;;;1033,900000;7,626;7,709;1,477;-6,864;-7,050;;;
0,2956;0,242;-3,656;;;;1034,600000;7,621;7,705;1,478;-6,869;-7,055;;;
0,2958;0,242;-3,607;;;;1035,300000;7,626;7,709;1,479;-6,869;-7,045;;;
0,2960;0,237;-3,558;;;;1036,000000;7,621;7,709;1,480;-6,874;-7,050;;;
0,2962;0,232;-3,504;;;;1036,700000;7,626;7,705;1,481;-6,879;-7,050;;;
0,2964;0,237;-3,460;;;;1037,400000;7,626;7,705;1,482;-6,874;-7,050;;;
0,2966;0,232;-3,407;;;;1038,100000;7,626;7,705;1,483;-6,874;-7,060;;;
0,2968;0,237;-3,353;;;;1038,800000;7,626;7,709;1,484;-6,879;-7,050;;;
0,2970;0,242;-3,299;;;;1039,500000;7,621;7,709;1,485;-6,874;-7,050;;;
0,2972;0,242;-3,245;;;;1040,200000;7,626;7,705;1,486;-6,884;-7,050;;;
0,2974;0,242;-3,197;;;;1040,900000;7,626;7,705;1,487;-6,874;-7,045;;;
0,2976;0,242;-3,153;;;;1041,600000;7,626;7,705;1,488;-6,879;-7,060;;;
0,2978;0,242;-3,099;;;;1042,300000;7,626;7,705;1,489;-6,884;-7,050;;;
0,2980;0,242;-3,045;;;;1043,000000;7,621;7,705;1,490;-6,884;-7,050;;;
0,2982;0,247;-2,991;;;;1043,700000;7,626;7,705;1,491;-6,889;-7,055;;;
0,2984;0,247;-2,938;;;;1044,400000;7,621;7,705;1,492;-6,884;-7,050;;;
0,2986;0,247;-2,884;;;;1045,100000;7,626;7,709;1,493;-6,884;-7,055;;;
0,2988;0,247;-2,835;;;;1045,800000;7,626;7,714;1,494;-6,884;-7,050;;;
0,2990;0,252;-2,781;;;;1046,500000;7,621;7,705;1,495;-6,884;-7,045;;;
0,2992;0,247;-2,733;;;;1047,200000;7,626;7,709;1,496;-6,894;-7,050;;;
0,2994;0,247;-2,679;;;;1047,900000;7,621;7,700;1,497;-6,889;-7,045;;;
0,2996;0,252;-2,625;;;;1048,600000;7,626;7,709;1,498;-6,894;-7,050;;;
0,2998;0,247;-2,571;;;;1049,300000;7,621;7,705;1,499;-6,894;-7,050;;;
0,3000;0,252;-2,518;;;;1050,000000;7,626;7,700;1,500;-6,889;-7,050;;;
0,3002;0,252;-2,459;;;;1050,700000;7,621;7,709;1,501;-6,894;-7,055;;;
0,3004;0,256;-2,410;;;;1051,400000;7,621;7,700;1,502;-6,894;-7,050;;;
0,3006;0,256;-2,361;;;;1052,100000;7,626;7,709;1,503;-6,894;-7,050;;;
0,3008;0,256;-2,303;;;;1052,800000;7,621;7,705;1,504;-6,899;-7,050;;;
0,3010;0,256;-2,254;;;;1053,500000;7,626;7,705;1,505;-6,894;-7,045;;;
0,3012;0,252;-2,195;;;;1054,200000;7,626;7,705;1,506;-6,894;-7,055;;;
0,3014;0,256;-2,142;;;;1054,900000;7,621;7,700;1,507;-6,899;-7,050;;;
0,3016;0,256;-2,083;;;;1055,600000;7,631;7,714;1,508;-6,894;-7,050;;;
0,3018;0,256;-2,029;;;;1056,300000;7,621;7,705;1,509;-6,904;-7,050;;;
0,3020;0,261;-1,976;;;;1057,000000;7,631;7,709;1,510;-6,894;-7,050;;;
0,3022;0,261;-1,922;;;;1057,700000;7,621;7,705;1,511;-6,899;-7,060;;;
0,3024;0,261;-1,873;;;;1058,400000;7,626;7,705;1,512;-6,904;-7,055;;;
0,3026;0,256;-1,819;;;;1059,100000;7,626;7,709;1,513;-6,899;-7,050;;;
0,3028;0,256;-1,766;;;;1059,800000;7,621;7,709;1,514;-6,908;-7,050;;;
0,3030;0,261;-1,707;;;;1060,500000;7,626;7,705;1,515;-6,899;-7,050;;;
0,3032;0,256;-1,653;;;;1061,200000;7,617;7,709;1,516;-6,904;-7,055;;;
0,3034;0,261;-1,595;;;;1061,900000;7,626;7,705;1,517;-6,904;-7,050;;;
0,3036;0,266;-1,536;;;;1062,600000;7,626;7,709;1,518;-6,899;-7,050;;;
0,3038;0,261;-1,487;;;;1063,300000;7,626;7,700;1,519;-6,908;-7,050;;;
0,3040;0,261;-1,438;;;;1064,000000;7,631;7,709;1,520;-6,908;-7,045;;;
0,3042;0,261;-1,385;;;;1064,700000;7,621;7,705;1,521;-6,908;-7,050;;;
0,3044;0,261;-1,331;;;;1065,400000;7,626;7,709;1,522;-6,908;-7,050;;;
0,3046;0,266;-1,267;;;;1066,100000;7,626;7,709;1,523;-6,904;-7,050;;;
0,3048;0,266;-1,214;;;;1066,800000;7,626;7,705;1,524;-6,913;-7,055;;;
0,3050;0,261;-1,160;;;;1067,500000;7,626;7,709;1,525;-6,913;-7,045;;;
0,3052;0,266;-1,096;;;;1068,200000;7,621;7,700;1,526;-6,908;-7,045;;;
0,3054;0,266;-1,043;;;;1068,900000;7,621;7,709;1,527;-6,913;-7,050;;;
0,3056;0,266;-0,994;;;;1069,600000;7,626;7,709;1,528;-6,908;-7,050;;;
0,3058;0,261;-0,945;;;;1070,300000;7,626;7,705;1,529;-6,908;-7,055;;;
0,3060;0,261;-0,882;;;;1071,000000;7,626;7,709;1,530;-6,913;-7,050;;;
0,3062;0,266;-0,828;;;;1071,700000;7,626;7,700;1,531;-6,913;-7,050;;;
0,3064;0,266;-0,774;;;;1072,400000;7,626;7,705;1,532;-6,923;-7,055;;;
0,3066;0,266;-0,716;;;;1073,100000;7,626;7,705;1,533;-6,913;-7,045;;;
0,3068;0,266;-0,657;;;;1073,800000;7,626;7,705;1,534;-6,913;-7,055;;;
0,3070;0,266;-0,603;;;;1074,500000;7,621;7,700;1,535;-6,918;-7,050;;;
0,3072;0,266;-0,554;;;;1075,200000;7,626;7,700;1,536;-6,913;-7,045;;;
0,3074;0,266;-0,501;;;;1075,900000;7,626;7,709;1,537;-6,923;-7,050;;;
0,3076;0,261;-0,447;;;;1076,600000;7,626;7,700;1,538;-6,913;-7,045;;;
0,3078;0,266;-0,383;;;;1077,300000;7,631;7,709;1,539;-6,918;-7,050;;;
0,3080;0,266;-0,330;;;;1078,000000;7,626;7,700;1,540;-6,923;-7,050;;;
0,3082;0,266;-0,271;;;;1078,700000;7,626;7,709;1,541;-6,918;-7,050;;;
0,3084;0,271;-0,217;;;;1079,400000;7,621;7,705;1,542;-6,923;-7,055;;;
0,3086;0,266;-0,168;;;;1080,100000;7,631;7,700;1,543;-6,918;-7,050;;;
0,3088;0,261;-0,110;;;;1080,800000;7,631;7,709;1,544;-6,918;-7,050;;;
0,3090;0,261;-0,056;;;;1081,500000;7,621;7,705;1,545;-6,928;-7,050;;;
0,3092;0,266;-0,002;;;;1082,200000;7,626;7,705;1,546;-6,918;-7,045;;;
0,3094;0,261;0,056;;;;1082,900000;7,621;7,705;1,547;-6,923;-7,055;;;
0,3096;0,266;0,115;;;;1083,600000;7,626;7,705;1,548;-6,923;-7,045;;;
0,3098;0,266;0,173;;;;1084,300000;7,621;7,709;1,549;-6,918;-7,050;;;
0,3100;0,271;0,227;;;;1085,000000;7,626;7,695;1,550;-6,928;-7,055;;;
0,3102;0,266;0,281;;;;1085,700000;7,631;7,705;1,551;-6,923;-7,050;;;
0,3104;0,266;0,330;;;;1086,400000;7,621;7,705;1,552;-6,928;-7,055;;;
0,3106;0,261;0,383;;;;1087,100000;7,631;7,705;1,553;-6,923;-7,050;;;
0,3108;0,261;0,447;;;;1087,800000;7,626;7,709;1,554;-6,923;-7,050;;;
0,3110;0,266;0,501;;;;1088,500000;7,626;7,705;1,555;-6,928;-7,055;;;
0,3112;0,266;0,559;;;;1089,200000;7,631;7,705;1,556;-6,928;-7,045;;;
0,3114;0,271;0,618;;;;1089,900000;7,621;7,705;1,557;-6,928;-7,050;;;
0,3116;0,266;0,672;;;;1090,600000;7,626;7,705;1,558;-6,928;-7,050;;;
0,3118;0,266;0,720;;;;1091,300000;7,621;7,705;1,559;-6,923;-7,050;;;
0,3120;0,266;0,774;;;;1092,000000;7,626;7,700;1,560;-6,933;-7,055;;;
0,3122;0,261;0,833;;;;1092,700000;7,626;7,709;1,561;-6,933;-7,045;;;
0,3124;0,261;0,891;;;;1093,400000;7,621;7,705;1,562;-6,933;-7,050;;;
0,3126;0,271;0,945;;;;1094,100000;7,631;7,705;1,563;-6,938;-7,050;;;
0,3128;0,271;1,004;;;;1094,800000;7,621;7,705;1,564;-6,928;-7,050;;;
0,3130;0,266;1,057;;;;1095,500000;7,626;7,705;1,565;-6,933;-7,055;;;
0,3132;0,271;1,111;;;;1096,200000;7,621;7,705;1,566;-6,933;-7,045;;;
0,3134;0,266;1,165;;;;1096,900000;7,626;7,709;1,567;-6,933;-7,045;;;
0,3136;0,266;1,214;;;;1097,600000;7,631;7,709;1,568;-6,933;-7,050;;;
0,3138;0,261;1,267;;;;1098,300000;7,621;7,700;1,569;-6,928;-7,050;;;
0,3140;0,256;1,331;;;;1099,000000;7,631;7,705;1,570;-6,933;-7,055;;;
0,3142;0,271;1,385;;;;1099,700000;7,626;7,705;1,571;-6,938;-7,055;;;
0,3144;0,266;1,443;;;;1100,400000;7,626;7,705;1,572;-6,933;-7,050;;;
0,3146;0,271;1,497;;;;1101,100000;7,626;7,709;1,573;-6,938;-7,050;;;
0,3148;0,266;1,546;;;;1101,800000;7,626;7,700;1,574;-6,933;-7,040;;;
0,3150;0,261;1,595;;;;1102,500000;7,626;7,705;1,575;-6,938;-7,045;;;
0,3152;0,261;1,653;;;;1103,200000;7,621;7,700;1,576;-6,938;-7,050;;;
0,3154;0,261;1,707;;;;1103,900000;7,626;7,705;1,577;-6,933;-7,045;;;
0,3156;0,266;1,761;;;;1104,600000;7,621;7,700;1,578;-6,938;-7,055;;;
0,3158;0,261;1,814;;;;1105,300000;7,626;7,705;1,579;-6,938;-7,050;;;
0,3160;0,266;1,873;;;;1106,000000;7,626;7,709;1,580;-6,938;-7,050;;;
0,3162;0,266;1,927;;;;1106,700000;7,626;7,700;1,581;-6,943;-7,055;;;
0,3164;0,261;1,980;;;;1107,400000;7,631;7,705;1,582;-6,938;-7,050;;;
0,3166;0,261;2,029;;;;1108,100000;7,626;7,705;1,583;-6,938;-7,055;;;
0,3168;0,256;2,078;;;;1108,800000;7,626;7,705;1,584;-6,938;-7,050;;;
0,3170;0,252;2,132;;;;1109,500000;7,626;7,714;1,585;-6,938;-7,050;;;
0,3172;0,256;2,190;;;;1110,200000;7,626;7,700;1,586;-6,943;-7,050;;;
0,3174;0,261;2,249;;;;1110,900000;7,631;7,705;1,587;-6,943;-7,045;;;
0,3176;0,261;2,298;;;;1111,600000;7,621;7,705;1,588;-6,943;-7,050;;;
0,3178;0,256;2,347;;;;1112,300000;7,626;7,705;1,589;-6,943;-7,050;;;
0,3180;0,256;2,400;;;;1113,000000;7,626;7,705;1,590;-6,943;-7,055;;;
0,3182;0,256;2,454;;;;1113,700000;7,626;7,709;1,591;-6,938;-7,055;;;
0,3184;0,252;2,498;;;;1114,400000;7,621;7,709;1,592;-6,943;-7,045;;;
0,3186;0,252;2,557;;;;1115,100000;7,621;7,700;1,593;-6,943;-7,050;;;
0,3188;0,252;2,611;;;;1115,800000;7,631;7,709;1,594;-6,943;-7,050;;;
0,3190;0,256;2,664;;;;1116,500000;7,626;7,714;1,595;-6,943;-7,050;;;
0,3192;0,252;2,723;;;;1117,200000;7,626;7,709;1,596;-6,943;-7,055;;;
0,3194;0,261;2,777;;;;1117,900000;7,626;7,709;1,597;-6,943;-7,050;;;
0,3196;0,256;2,821;;;;1118,600000;7,631;7,700;1,598;-6,943;-7,050;;;
0,3198;0,256;2,869;;;;1119,300000;7,626;7,705;1,599;-6,947;-7,050;;;
0,3200;0,247;2,918;;;;1120,000000;7,621;7,705;1,600;-6,943;-7,050;;;
0,3202;0,247;2,977;;;;1120,700000;7,626;7,709;1,601;-6,943;-7,060;;;
0,3204;0,252;3,026;;;;1121,400000;7,621;7,705;1,602;-6,947;-7,050;;;
0,3206;0,252;3,079;;;;1122,100000;7,621;7,700;1,603;-6,947;-7,050;;;
0,3208;0,252;3,128;;;;1122,800000;7,626;7,709;1,604;-6,952;-7,055;;;
0,3210;0,252;3,177;;;;1123,500000;7,626;7,705;1,605;-6,943;-7,045;;;
0,3212;0,247;3,231;;;;1124,200000;7,631;7,709;1,606;-6,947;-7,055;;;
0,3214;0,247;3,280;;;;1124,900000;7,621;7,705;1,607;-6,952;-7,050;;;
0,3216;0,247;3,324;;;;1125,600000;7,626;7,705;1,608;-6,943;-7,050;;;
0,3218;0,247;3,382;;;;1126,300000;7,621;7,705;1,609;-6,947;-7,050;;;
0,3220;0,242;3,431;;;;1127,000000;7,626;7,709;1,610;-6,947;-7,050;;;
0,3222;0,247;3,485;;;;1127,700000;7,626;7,709;1,611;-6,952;-7,055;;;
0,3224;0,247;3,534;;;;1128,400000;7,621;7,705;1,612;-6,947;-7,055;;;
0,3226;0,247;3,578;;;;1129,100000;7,626;7,700;1,613;-6,947;-7,050;;;
0,3228;0,242;3,631;;;;1129,800000;7,621;7,700;1,614;-6,952;-7,050;;;
0,3230;0,237;3,675;;;;1130,500000;7,621;7,705;1,615;-6,947;-7,045;;;
0,3232;0,237;3,724;;;;1131,200000;7,621;7,705;1,616;-6,947;-7,045;;;
0,3234;0,237;3,778;;;;1131,900000;7,621;7,705;1,617;-6,947;-7,050;;;
0,3236;0,242;3,832;;;;1132,600000;7,621;7,709;1,618;-6,947;-7,050;;;
0,3238;0,237;3,875;;;;1133,300000;7,621;7,700;1,619;-6,952;-7,055;;;
0,3240;0,242;3,929;;;;1134,000000;7,631;7,705;1,620;-6,952;-7,050;;;
0,3242;0,237;3,978;;;;1134,700000;7,621;7,700;1,621;-6,947;-7,050;;;
0,3244;0,237;4,017;;;;1135,400000;7,626;7,705;1,622;-6,952;-7,055;;;
0,3246;0,232;4,061;;;;1136,100000;7,621;7,705;1,623;-6,952;-7,050;;;
0,3248;0,227;4,105;;;;1136,800000;7,626;7,705;1,624;-6,952;-7,060;;;
0,3250;0,227;4,154;;;;1137,500000;7,631;7,709;1,625;-6,952;-7,050;;;
0,3252;0,232;4,203;;;;1138,200000;7,621;7,700;1,626;-6,947;-7,050;;;
0,3254;0,232;4,256;;;;1138,900000;7,626;7,705;1,627;-6,952;-7,050;;;
0,3256;0,237;4,300;;;;1139,600000;7,621;7,705;1,628;-6,952;-7,045;;;
0,3258;0,227;4,344;;;;1140,300000;7,626;7,705;1,629;-6,952;-7,050;;;
0,3260;0,222;4,393;;;;1141,000000;7,621;7,709;1,630;-6,957;-7,055;;;
0,3262;0,217;4,437;;;;1141,700000;7,621;7,705;1,631;-6,952;-7,050;;;
0,3264;0,217;4,476;;;;1142,400000;7,631;7,705;1,632;-6,952;-7,060;;;
0,3266;0,227;4,525;;;;1143,100000;7,621;7,700;1,633;-6,957;-7,055;;;
0,3268;0,222;4,574;;;;1143,800000;7,626;7,709;1,634;-6,952;-7,055;;;
0,3270;0,222;4,623;;;;1144,500000;7,621;7,705;1,635;-6,957;-7,055;;;
0,3272;0,227;4,662;;;;1145,200000;7,621;7,700;1,636;-6,952;-7,050;;;
0,3274;0,217;4,701;;;;1145,900000;7,626;7,709;1,637;-6,952;-7,060;;;
0,3276;0,212;4,745;;;;1146,600000;7,621;7,705;1,638;-6,957;-7,050;;;
0,3278;0,212;4,789;;;;1147,300000;7,631;7,705;1,639;-6,952;-7,050;;;
0,3280;0,212;4,833;;;;1148,000000;7,621;7,700;1,640;-6,962;-7,055;;;
0,3282;0,212;4,877;;;;1148,700000;7,626;7,705;1,641;-6,952;-7,050;;;
0,3284;0,208;4,921;;;;1149,400000;7,621;7,705;1,642;-6,962;-7,060;;;
0,3286;0,212;4,969;;;;1150,100000;7,626;7,700;1,643;-6,957;-7,045;;;
0,3288;0,212;5,009;;;;1150,800000;7,626;7,709;1,644;-6,957;-7,050;;;
0,3290;0,208;5,048;;;;1151,500000;7,621;7,700;1,645;-6,962;-7,050;;;
0,3292;0,208;5,087;;;;1152,200000;7,621;7,705;1,646;-6,952;-7,050;;;
0,3294;0,203;5,131;;;;1152,900000;7,626;7,705;1,647;-6,957;-7,055;;;
0,3296;0,198;5,165;;;;1153,600000;7,626;7,705;1,648;-6,957;-7,045;;;
0,3298;0,203;5,214;;;;1154,300000;7,626;7,709;1,649;-6,957;-7,050;;;
0,3300;0,203;5,258;;;;1155,000000;7,626;7,705;1,650;-6,957;-7,050;;;
0,3302;0,203;5,302;;;;1155,700000;7,626;7,705;1,651;-6,952;-7,050;;;
0,3304;0,203;5,346;;;;1156,400000;7,621;7,705;1,652;-6,957;-7,055;;;
0,3306;0,198;5,380;;;;1157,100000;7,626;7,705;1,653;-6,957;-7,050;;;
0,3308;0,198;5,424;;;;1157,800000;7,626;7,709;1,654;-6,962;-7,050;;;
0,3310;0,193;5,458;;;;1158,500000;7,626;7,705;1,655;-6,962;-7,050;;;
0,3312;0,198;5,502;;;;1159,200000;7,621;7,709;1,656;-6,957;-7,045;;;
0,3314;0,193;5,541;;;;1159,900000;7,626;7,705;1,657;-6,957;-7,055;;;
0,3316;0,188;5,580;;;;1160,600000;7,631;7,705;1,658;-6,957;-7,050;;;
0,3318;0,193;5,619;;;;1161,300000;7,617;7,709;1,659;-6,957;-7,050;;;
0,3320;0,198;5,658;;;;1162,000000;7,621;7,705;1,660;-6,967;-7,050;;;
0,3322;0,193;5,697;;;;1162,700000;7,626;7,705;1,661;-6,957;-7,050;;;
0,3324;0,188;5,731;;;;1163,400000;7,621;7,705;1,662;-6,962;-7,060;;;
0,3326;0,183;5,770;;;;1164,100000;7,631;7,709;1,663;-6,962;-7,050;;;
0,3328;0,178;5,810;;;;1164,800000;7,626;7,700;1,664;-6,957;-7,050;;;
0,3330;0,183;5,844;;;;1165,500000;7,631;7,705;1,665;-6,962;-7,050;;;
0,3332;0,183;5,888;;;;1166,200000;7,621;7,705;1,666;-6,957;-7,050;;;
0,3334;0,183;5,922;;;;1166,900000;7,626;7,705;1,667;-6,957;-7,055;;;
0,3336;0,183;5,961;;;;1167,600000;7,626;7,714;1,668;-6,957;-7,050;;;
0,3338;0,178;5,995;;;;1168,300000;7,626;7,700;1,669;-6,962;-7,050;;;
0,3340;0,178;6,029;;;;1169,000000;7,626;7,705;1,670;-6,962;-7,055;;;
0,3342;0,173;6,063;;;;1169,700000;7,621;7,705;1,671;-6,957;-7,050;;;
0,3344;0,178;6,098;;;;1170,400000;7,626;7,705;1,672;-6,962;-7,050;;;
0,3346;0,173;6,137;;;;1171,100000;7,626;7,705;1,673;-6,957;-7,050;;;
0,3348;0,168;6,171;;;;1171,800000;7,626;7,700;1,674;-6,962;-7,050;;;
0,3350;0,168;6,210;;;;1172,500000;7,626;7,705;1,675;-6,962;-7,050;;;
0,3352;0,168;6,239;;;;1173,200000;7,621;7,700;1,676;-6,957;-7,045;;;
0,3354;0,168;6,274;;;;1173,900000;7,626;7,705;1,677;-6,962;-7,055;;;
0,3356;0,164;6,303;;;;1174,600000;7,626;7,705;1,678;-6,962;-7,050;;;
0,3358;0,159;6,332;;;;1175,300000;7,626;7,700;1,679;-6,957;-7,050;;;
0,3360;0,159;6,371;;;;1176,000000;7,626;7,709;1,680;-6,967;-7,050;;;
0,3362;0,159;6,405;;;;1176,700000;7,626;7,700;1,681;-6,957;-7,045;;;
0,3364;0,164;6,435;;;;1177,400000;7,626;7,709;1,682;-6,962;-7,055;;;
0,3366;0,159;6,469;;;;1178,100000;7,621;7,705;1,683;-6,962;-7,050;;;
0,3368;0,154;6,498;;;;1178,800000;7,626;7,705;1,684;-6,962;-7,050;;;
0,3370;0,149;6,527;;;;1179,500000;7,626;7,705;1,685;-6,967;-7,055;;;
0,3372;0,149;6,557;;;;1180,200000;7,621;7,700;1,686;-6,962;-7,045;;;
0,3374;0,144;6,586;;;;1180,900000;7,621;7,709;1,687;-6,962;-7,050;;;
0,3376;0,149;6,615;;;;1181,600000;7,621;7,700;1,688;-6,967;-7,050;;;
0,3378;0,149;6,650;;;;1182,300000;7,626;7,705;1,689;-6,957;-7,050;;;
0,3380;0,144;6,684;;;;1183,000000;7,626;7,705;1,690;-6,962;-7,055;;;
0,3382;0,149;6,708;;;;1183,700000;7,626;7,705;1,691;-6,962;-7,045;;;
0,3384;0,144;6,737;;;;1184,400000;7,626;7,705;1,692;-6,967;-7,050;;;
0,3386;0,139;6,762;;;;1185,100000;7,621;7,700;1,693;-6,967;-7,050;;;
0,3388;0,134;6,791;;;;1185,800000;7,626;7,709;1,694;-6,962;-7,050;;;
0,3390;0,129;6,816;;;;1186,500000;7,617;7,705;1,695;-6,962;-7,055;;;
0,3392;0,134;6,845;;;;1187,200000;7,626;7,709;1,696;-6,962;-7,045;;;
0,3394;0,134;6,874;;;;1187,900000;7,621;7,705;1,697;-6,962;-7,050;;;
0,3396;0,129;6,904;;;;1188,600000;7,626;7,705;1,698;-6,967;-7,050;;;
0,3398;0,134;6,928;;;;1189,300000;7,621;7,709;1,699;-6,962;-7,045;;;
0,3400;0,129;6,947;;;;1190,000000;7,621;7,700;1,700;-6,962;-7,055;;;
0,3402;0,125;6,977;;;;1190,700000;7,626;7,709;1,701;-6,967;-7,050;;;
0,3404;0,125;6,996;;;;1191,400000;7,621;7,700;1,702;-6,962;-7,055;;;
0,3406;0,120;7,026;;;;1192,100000;7,626;7,705;1,703;-6,972;-7,055;;;
0,3408;0,120;7,055;;;;1192,800000;7,621;7,700;1,704;-6,962;-7,045;;;
0,3410;0,120;7,074;;;;1193,500000;7,626;7,700;1,705;-6,967;-7,050;;;
0,3412;0,120;7,104;;;;1194,200000;7,626;7,705;1,706;-6,967;-7,045;;;
0,3414;0,120;7,128;;;;1194,900000;7,621;7,700;1,707;-6,962;-7,050;;;
0,3416;0,115;7,148;;;;1195,600000;7,626;7,705;1,708;-6,967;-7,055;;;
0,3418;0,110;7,172;;;;1196,300000;7,621;7,705;1,709;-6,962;-7,050;;;
0,3420;0,110;7,192;;;;1197,000000;7,626;7,705;1,710;-6,967;-7,050;;;
0,3422;0,110;7,221;;;;1197,700000;7,626;7,705;1,711;-6,972;-7,055;;;
0,3424;0,110;7,241;;;;1198,400000;7,626;7,700;1,712;-6,962;-7,050;;;
0,3426;0,110;7,260;;;;1199,100000;7,621;7,705;1,713;-6,967;-7,050;;;
0,3428;0,105;7,284;;;;1199,800000;7,621;7,700;1,714;-6,967;-7,050;;;
0,3430;0,105;7,304;;;;1200,500000;7,621;7,705;1,715;-6,962;-7,045;;;
0,3432;0,095;7,328;;;;1201,200000;7,626;7,705;1,716;-6,967;-7,050;;;
0,3434;0,100;7,338;;;;1201,900000;7,626;7,700;1,717;-6,967;-7,045;;;
0,3436;0,095;7,358;;;;1202,600000;7,621;7,705;1,718;-6,967;-7,055;;;
0,3438;0,090;7,382;;;;1203,300000;7,621;7,700;1,719;-6,967;-7,050;;;
0,3440;0,090;7,402;;;;1204,000000;7,621;7,705;1,720;-6,967;-7,050;;;
0,3442;0,095;7,426;;;;1204,700000;7,621;7,705;1,721;-6,967;-7,050;;;
0,3444;0,095;7,441;;;;1205,400000;7,626;7,705;1,722;-6,967;-7,050;;;
0,3446;0,090;7,455;;;;1206,100000;7,621;7,705;1,723;-6,967;-7,055;;;
0,3448;0,085;7,470;;;;1206,800000;7,626;7,705;1,724;-6,972;-7,050;;;
0,3450;0,081;7,490;;;;1207,500000;7,626;7,709;1,725;-6,967;-7,050;;;
