"Laatste: Tijd (s)";"Laatste: Potential 1 (V)";"Laatste: Potential 2 (V)";"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)";"Meting 1: Tijd (ms)";"Meting 1: Potential 1 (V)";"Meting 1: Potential 2 (V)";"Meting 2: Tijd (s)";"Meting 2: Potential 1 (V)";"Meting 2: Potential 2 (V)";"Meting 3: Tijd (ms)";"Meting 3: Potential 1 (V)";"Meting 3: Potential 2 (V)"
0,8610;-0,056;-1,722;;;;1205,400000;7,626;7,705;1,722;-6,967;-7,050;;;
0,8615;-0,061;-1,751;;;;1206,100000;7,621;7,705;1,723;-6,967;-7,055;;;
0,8620;-0,066;-1,780;;;;1206,800000;7,626;7,705;1,724;-6,972;-7,050;;;
0,8625;-0,056;-1,795;;;;1207,500000;7,626;7,709;1,725;-6,967;-7,050;;;
0,8630;-0,061;-1,819;;;;1208,200000;7,626;7,700;1,726;-6,967;-7,050;;;
0,8635;-0,056;-1,849;;;;1208,900000;7,626;7,705;1,727;-6,967;-7,045;;;
0,8640;-0,056;-1,868;;;;1209,600000;7,621;7,705;1,728;-6,967;-7,055;;;
0,8645;-0,066;-1,893;;;;1210,300000;7,626;7,700;1,729;-6,967;-7,050;;;
0,8650;-0,061;-1,922;;;;1211,000000;7,621;7,705;1,730;-6,962;-7,050;;;
0,8655;-0,061;-1,937;;;;1211,700000;7,626;7,700;1,731;-6,967;-7,060;;;
0,8660;-0,061;-1,961;;;;1212,400000;7,626;7,705;1,732;-6,967;-7,050;;;
0,8665;-0,066;-1,990;;;;1213,100000;7,621;7,700;1,733;-6,962;-7,055;;;
0,8670;-0,061;-2,015;;;;1213,800000;7,626;7,700;1,734;-6,972;-7,055;;;
0,8675;-0,061;-2,029;;;;1214,500000;7,621;7,705;1,735;-6,967;-7,050;;;
0,8680;-0,066;-2,059;;;;1215,200000;7,626;7,709;1,736;-6,967;-7,050;;;
0,8685;-0,061;-2,078;;;;1215,900000;7,621;7,709;1,737;-6,967;-7,050;;;
0,8690;-0,061;-2,103;;;;1216,600000;7,621;7,700;1,738;-6,962;-7,050;;;
0,8695;-0,066;-2,127;;;;1217,300000;7,626;7,709;1,739;-6,972;-7,055;;;
0,8700;-0,061;-2,147;;;;1218,000000;7,621;7,705;1,740;-6,967;-7,050;;;
0,8705;-0,061;-2,171;;;;1218,700000;7,626;7,705;1,741;-6,967;-7,050;;;
0,8710;-0,066;-2,195;;;;1219,400000;7,621;7,705;1,742;-6,972;-7,055;;;
0,8715;-0,061;-2,215;;;;1220,100000;7,621;7,705;1,743;-6,962;-7,050;;;
0,8720;-0,061;-2,234;;;;1220,800000;7,626;7,709;1,744;-6,967;-7,055;;;
0,8725;-0,066;-2,264;;;;1221,500000;7,621;7,705;1,745;-6,972;-7,050;;;
0,8730;-0,061;-2,288;;;;1222,200000;7,631;7,709;1,746;-6,967;-7,045;;;
0,8735;-0,056;-2,308;;;;1222,900000;7,621;7,705;1,747;-6,972;-7,050;;;
0,8740;-0,061;-2,337;;;;1223,600000;7,626;7,700;1,748;-6,962;-7,050;;;
0,8745;-0,061;-2,361;;;;1224,300000;7,621;7,705;1,749;-6,967;-7,055;;;
0,8750;-0,061;-2,381;;;;1225,000000;7,621;7,705;1,750;-6,972;-7,045;;;
0,8755;-0,061;-2,410;;;;1225,700000;7,626;7,709;1,751;-6,972;-7,055;;;
0,8760;-0,061;-2,435;;;;1226,400000;7,621;7,705;1,752;-6,972;-7,055;;;
0,8765;-0,056;-2,449;;;;1227,100000;7,626;7,705;1,753;-6,967;-7,050;;;
0,8770;-0,066;-2,474;;;;1227,800000;7,621;7,705;1,754;-6,967;-7,055;;;
0,8775;-0,061;-2,498;;;;1228,500000;7,626;7,705;1,755;-6,972;-7,050;;;
0,8780;-0,061;-2,518;;;;1229,200000;7,621;7,709;1,756;-6,967;-7,055;;;
0,8785;-0,056;-2,542;;;;1229,900000;7,626;7,700;1,757;-6,977;-7,055;;;
0,8790;-0,061;-2,567;;;;1230,600000;7,626;7,705;1,758;-6,962;-7,045;;;
0,8795;-0,056;-2,586;;;;1231,300000;7,621;7,700;1,759;-6,967;-7,050;;;
0,8800;-0,056;-2,606;;;;1232,000000;7,626;7,705;1,760;-6,967;-7,050;;;
0,8805;-0,066;-2,635;;;;1232,700000;7,626;7,705;1,761;-6,967;-7,055;;;
0,8810;-0,056;-2,654;;;;1233,400000;7,626;7,705;1,762;-6,972;-7,055;;;
0,8815;-0,056;-2,674;;;;1234,100000;7,626;7,705;1,763;-6,967;-7,045;;;
0,8820;-0,061;-2,703;;;;1234,800000;7,617;7,700;1,764;-6,972;-7,050;;;
0,8825;-0,061;-2,723;;;;1235,500000;7,626;7,709;1,765;-6,972;-7,050;;;
0,8830;-0,056;-2,742;;;;1236,200000;7,621;7,705;1,766;-6,962;-7,050;;;
0,8835;-0,066;-2,777;;;;1236,900000;7,626;7,709;1,767;-6,972;-7,050;;;
0,8840;-0,056;-2,796;;;;1237,600000;7,626;7,705;1,768;-6,972;-7,045;;;
0,8845;-0,056;-2,816;;;;1238,300000;7,621;7,705;1,769;-6,972;-7,050;;;
0,8850;-0,066;-2,840;;;;1239,000000;7,631;7,705;1,770;-6,977;-7,055;;;
0,8855;-0,061;-2,860;;;;1239,700000;7,621;7,705;1,771;-6,967;-7,055;;;
0,8860;-0,056;-2,884;;;;1240,400000;7,631;7,705;1,772;-6,972;-7,060;;;
0,8865;-0,061;-2,908;;;;1241,100000;7,621;7,705;1,773;-6,967;-7,050;;;
0,8870;-0,061;-2,928;;;;1241,800000;7,621;7,705;1,774;-6,972;-7,050;;;
0,8875;-0,056;-2,947;;;;1242,500000;7,626;7,709;1,775;-6,972;-7,055;;;
0,8880;-0,066;-2,972;;;;1243,200000;7,626;7,700;1,776;-6,967;-7,045;;;
0,8885;-0,061;-3,001;;;;1243,900000;7,631;7,709;1,777;-6,972;-7,055;;;
0,8890;-0,056;-3,016;;;;1244,600000;7,621;7,705;1,778;-6,972;-7,050;;;
0,8895;-0,061;-3,040;;;;1245,300000;7,626;7,700;1,779;-6,972;-7,050;;;
0,8900;-0,056;-3,065;;;;1246,000000;7,626;7,709;1,780;-6,972;-7,055;;;
0,8905;-0,056;-3,079;;;;1246,700000;7,626;7,705;1,781;-6,972;-7,050;;;
0,8910;-0,056;-3,104;;;;1247,400000;7,626;7,709;1,782;-6,972;-7,055;;;
0,8915;-0,056;-3,133;;;;1248,100000;7,621;7,700;1,783;-6,972;-7,045;;;
0,8920;-0,051;-3,148;;;;1248,800000;7,626;7,705;1,784;-6,972;-7,055;;;
0,8925;-0,061;-3,172;;;;1249,500000;7,621;7,705;1,785;-6,977;-7,050;;;
0,8930;-0,066;-3,201;;;;1250,200000;7,626;7,705;1,786;-6,972;-7,050;;;
0,8935;-0,061;-3,221;;;;1250,900000;7,626;7,705;1,787;-6,972;-7,055;;;
0,8940;-0,061;-3,236;;;;1251,600000;7,621;7,700;1,788;-6,977;-7,055;;;
0,8945;-0,061;-3,270;;;;1252,300000;7,621;7,705;1,789;-6,967;-7,055;;;
0,8950;-0,061;-3,284;;;;1253,000000;7,621;7,705;1,790;-6,972;-7,055;;;
0,8955;-0,061;-3,309;;;;1253,700000;7,626;7,705;1,791;-6,972;-7,050;;;
0,8960;-0,061;-3,333;;;;1254,400000;7,621;7,705;1,792;-6,972;-7,055;;;
0,8965;-0,061;-3,353;;;;1255,100000;7,626;7,705;1,793;-6,977;-7,055;;;
0,8970;-0,056;-3,372;;;;1255,800000;7,621;7,705;1,794;-6,972;-7,050;;;
0,8975;-0,061;-3,397;;;;1256,500000;7,626;7,705;1,795;-6,972;-7,055;;;
0,8980;-0,061;-3,416;;;;1257,200000;7,631;7,709;1,796;-6,972;-7,050;;;
0,8985;-0,056;-3,436;;;;1257,900000;7,621;7,700;1,797;-6,972;-7,050;;;
0,8990;-0,061;-3,465;;;;1258,600000;7,626;7,705;1,798;-6,977;-7,055;;;
0,8995;-0,056;-3,485;;;;1259,300000;7,621;7,705;1,799;-6,972;-7,050;;;
0,9000;-0,056;-3,504;;;;1260,000000;7,631;7,709;1,800;-6,972;-7,060;;;
0,9005;-0,061;-3,529;;;;1260,700000;7,621;7,705;1,801;-6,972;-7,045;;;
0,9010;-0,061;-3,553;;;;1261,400000;7,626;7,700;1,802;-6,967;-7,055;;;
0,9015;-0,056;-3,568;;;;1262,100000;7,631;7,705;1,803;-6,977;-7,050;;;
0,9020;-0,056;-3,592;;;;1262,800000;7,621;7,705;1,804;-6,972;-7,050;;;
0,9025;-0,061;-3,621;;;;1263,500000;7,626;7,705;1,805;-6,972;-7,050;;;
0,9030;-0,056;-3,631;;;;1264,200000;7,617;7,705;1,806;-6,972;-7,050;;;
0,9035;-0,056;-3,656;;;;1264,900000;7,621;7,705;1,807;-6,972;-7,050;;;
0,9040;-0,056;-3,685;;;;1265,600000;7,626;7,709;1,808;-6,977;-7,055;;;
0,9045;-0,056;-3,700;;;;1266,300000;7,621;7,705;1,809;-6,967;-7,055;;;
0,9050;-0,061;-3,724;;;;1267,000000;7,626;7,705;1,810;-6,972;-7,060;;;
0,9055;-0,066;-3,748;;;;1267,700000;7,626;7,705;1,811;-6,977;-7,055;;;
0,9060;-0,056;-3,768;;;;1268,400000;7,626;7,709;1,812;-6,972;-7,050;;;
0,9065;-0,056;-3,788;;;;1269,100000;7,626;7,700;1,813;-6,977;-7,050;;;
0,9070;-0,061;-3,812;;;;1269,800000;7,626;7,700;1,814;-6,967;-7,050;;;
0,9075;-0,056;-3,832;;;;1270,500000;7,621;7,705;1,815;-6,972;-7,055;;;
0,9080;-0,056;-3,846;;;;1271,200000;7,617;7,700;1,816;-6,972;-7,045;;;
0,9085;-0,061;-3,875;;;;1271,900000;7,621;7,705;1,817;-6,972;-7,050;;;
0,9090;-0,056;-3,895;;;;1272,600000;7,621;7,705;1,818;-6,977;-7,055;;;
0,9095;-0,056;-3,910;;;;1273,300000;7,626;7,705;1,819;-6,972;-7,050;;;
0,9100;-0,061;-3,939;;;;1274,000000;7,621;7,705;1,820;-6,972;-7,060;;;
0,9105;-0,056;-3,954;;;;1274,700000;7,626;7,700;1,821;-6,977;-7,055;;;
0,9110;-0,051;-3,978;;;;1275,400000;7,626;7,709;1,822;-6,972;-7,050;;;
0,9115;-0,056;-3,993;;;;1276,100000;7,621;7,705;1,823;-6,977;-7,055;;;
0,9120;-0,056;-4,027;;;;1276,800000;7,626;7,705;1,824;-6,972;-7,050;;;
0,9125;-0,056;-4,042;;;;1277,500000;7,626;7,705;1,825;-6,972;-7,050;;;
0,9130;-0,056;-4,061;;;;1278,200000;7,626;7,705;1,826;-6,972;-7,050;;;
0,9135;-0,061;-4,090;;;;1278,900000;7,621;7,709;1,827;-6,972;-7,050;;;
0,9140;-0,056;-4,105;;;;1279,600000;7,626;7,705;1,828;-6,977;-7,055;;;
0,9145;-0,056;-4,125;;;;1280,300000;7,626;7,709;1,829;-6,972;-7,050;;;
0,9150;-0,056;-4,149;;;;1281,000000;7,621;7,700;1,830;-6,977;-7,055;;;
0,9155;-0,056;-4,168;;;;1281,700000;7,626;7,700;1,831;-6,977;-7,050;;;
0,9160;-0,056;-4,188;;;;1282,400000;7,617;7,709;1,832;-6,972;-7,055;;;
0,9165;-0,061;-4,212;;;;1283,100000;7,621;7,700;1,833;-6,982;-7,050;;;
0,9170;-0,056;-4,227;;;;1283,800000;7,626;7,705;1,834;-6,972;-7,045;;;
0,9175;-0,056;-4,242;;;;1284,500000;7,617;7,700;1,835;-6,972;-7,055;;;
0,9180;-0,056;-4,271;;;;1285,200000;7,626;7,705;1,836;-6,972;-7,050;;;
0,9185;-0,056;-4,291;;;;1285,900000;7,621;7,705;1,837;-6,972;-7,050;;;
0,9190;-0,056;-4,305;;;;1286,600000;7,626;7,705;1,838;-6,977;-7,060;;;
0,9195;-0,051;-4,330;;;;1287,300000;7,626;7,709;1,839;-6,972;-7,050;;;
0,9200;-0,056;-4,349;;;;1288,000000;7,626;7,700;1,840;-6,977;-7,055;;;
0,9205;-0,051;-4,369;;;;1288,700000;7,626;7,709;1,841;-6,977;-7,055;;;
0,9210;-0,056;-4,393;;;;1289,400000;7,621;7,700;1,842;-6,972;-7,050;;;
0,9215;-0,051;-4,408;;;;1290,100000;7,631;7,705;1,843;-6,977;-7,060;;;
0,9220;-0,051;-4,427;;;;1290,800000;7,621;7,700;1,844;-6,972;-7,050;;;
0,9225;-0,056;-4,452;;;;1291,500000;7,621;7,705;1,845;-6,972;-7,050;;;
0,9230;-0,056;-4,476;;;;1292,200000;7,626;7,705;1,846;-6,977;-7,055;;;
0,9235;-0,051;-4,491;;;;1292,900000;7,626;7,705;1,847;-6,972;-7,045;;;
0,9240;-0,056;-4,510;;;;1293,600000;7,626;7,709;1,848;-6,982;-7,055;;;
0,9245;-0,056;-4,540;;;;1294,300000;7,621;7,705;1,849;-6,977;-7,050;;;
0,9250;-0,051;-4,549;;;;1295,000000;7,626;7,705;1,850;-6,977;-7,055;;;
0,9255;-0,056;-4,569;;;;1295,700000;7,621;7,705;1,851;-6,977;-7,055;;;
0,9260;-0,056;-4,598;;;;1296,400000;7,621;7,709;1,852;-6,972;-7,050;;;
0,9265;-0,051;-4,613;;;;1297,100000;7,626;7,709;1,853;-6,972;-7,050;;;
0,9270;-0,056;-4,632;;;;1297,800000;7,621;7,705;1,854;-6,977;-7,050;;;
0,9275;-0,051;-4,657;;;;1298,500000;7,626;7,709;1,855;-6,977;-7,050;;;
0,9280;-0,051;-4,672;;;;1299,200000;7,617;7,700;1,856;-6,977;-7,055;;;
0,9285;-0,056;-4,686;;;;1299,900000;7,626;7,705;1,857;-6,972;-7,050;;;
0,9290;-0,061;-4,711;;;;1300,600000;7,621;7,709;1,858;-6,972;-7,050;;;
0,9295;-0,051;-4,725;;;;1301,300000;7,621;7,705;1,859;-6,977;-7,055;;;
0,9300;-0,056;-4,745;;;;1302,000000;7,621;7,709;1,860;-6,972;-7,050;;;
0,9305;-0,056;-4,764;;;;1302,700000;7,621;7,700;1,861;-6,982;-7,055;;;
0,9310;-0,051;-4,784;;;;1303,400000;7,626;7,705;1,862;-6,977;-7,050;;;
0,9315;-0,051;-4,799;;;;1304,100000;7,621;7,709;1,863;-6,977;-7,055;;;
0,9320;-0,056;-4,823;;;;1304,800000;7,626;7,705;1,864;-6,977;-7,050;;;
0,9325;-0,051;-4,842;;;;1305,500000;7,621;7,705;1,865;-6,972;-7,050;;;
0,9330;-0,051;-4,857;;;;1306,200000;7,626;7,700;1,866;-6,977;-7,055;;;
0,9335;-0,061;-4,882;;;;1306,900000;7,626;7,709;1,867;-6,972;-7,026;;;
0,9340;-0,056;-4,906;;;;1307,600000;7,621;7,705;1,868;-6,938;7,636;;;
0,9345;-0,051;-4,916;;;;1308,300000;7,626;7,705;1,869;-6,796;7,641;;;
0,9350;-0,056;-4,940;;;;1309,000000;7,621;7,700;1,870;-6,650;7,636;;;
0,9355;-0,051;-4,965;;;;1309,700000;7,626;7,700;1,871;-6,508;7,626;;;
0,9360;-0,056;-4,974;;;;1310,400000;7,626;7,709;1,872;-6,366;7,641;;;
0,9365;-0,056;-4,999;;;;1311,100000;7,626;7,700;1,873;-6,225;7,636;;;
0,9370;-0,051;-5,018;;;;1311,800000;7,626;7,705;1,874;-6,093;7,636;;;
0,9375;-0,051;-5,033;;;;1312,500000;7,617;7,705;1,875;-5,956;7,641;;;
0,9380;-0,051;-5,053;;;;1313,200000;7,626;7,709;1,876;-5,819;7,636;;;
0,9385;-0,056;-5,072;;;;1313,900000;7,621;7,705;1,877;-5,683;7,636;;;
0,9390;-0,046;-5,087;;;;1314,600000;7,621;7,705;1,878;-5,551;7,636;;;
0,9395;-0,051;-5,106;;;;1315,300000;7,626;7,705;1,879;-5,424;7,631;;;
0,9400;-0,056;-5,126;;;;1316,000000;7,626;7,705;1,880;-5,287;7,636;;;
0,9405;-0,051;-5,145;;;;1316,700000;7,626;7,705;1,881;-5,160;7,636;;;
0,9410;-0,046;-5,160;;;;1317,400000;7,621;7,705;1,882;-5,033;7,641;;;
0,9415;-0,051;-5,179;;;;1318,100000;7,626;7,705;1,883;-4,906;7,641;;;
0,9420;-0,051;-5,194;;;;1318,800000;7,621;7,705;1,884;-4,789;7,636;;;
0,9425;-0,051;-5,214;;;;1319,500000;7,626;7,705;1,885;-4,662;7,646;;;
0,9430;-0,056;-5,233;;;;1320,200000;7,626;7,709;1,886;-4,540;7,636;;;
0,9435;-0,051;-5,253;;;;1320,900000;7,626;7,700;1,887;-4,422;7,641;;;
0,9440;-0,046;-5,267;;;;1321,600000;7,626;7,705;1,888;-4,295;7,641;;;
0,9445;-0,056;-5,292;;;;1322,300000;7,621;7,700;1,889;-4,183;7,636;;;
0,9450;-0,051;-5,306;;;;1323,000000;7,626;7,705;1,890;-4,061;7,646;;;
0,9455;-0,051;-5,326;;;;1323,700000;7,626;7,709;1,891;-3,944;7,641;;;
0,9460;-0,051;-5,346;;;;1324,400000;7,626;7,700;1,892;-3,832;7,641;;;
0,9465;-0,051;-5,360;;;;1325,100000;7,631;7,709;1,893;-3,714;7,636;;;
0,9470;-0,046;-5,375;;;;1325,800000;7,621;7,705;1,894;-3,602;7,636;;;
0,9475;-0,051;-5,399;;;;1326,500000;7,631;7,709;1,895;-3,490;7,646;;;
0,9480;-0,051;-5,414;;;;1327,200000;7,621;7,705;1,896;-3,377;7,646;;;
0,9485;-0,046;-5,429;;;;1327,900000;7,626;7,705;1,897;-3,275;7,646;;;
0,9490;-0,056;-5,448;;;;1328,600000;7,626;7,709;1,898;-3,158;7,646;;;
0,9495;-0,051;-5,468;;;;1329,300000;7,621;7,700;1,899;-3,060;7,636;;;
0,9500;-0,046;-5,477;;;;1330,000000;7,631;7,705;1,900;-2,947;7,641;;;
0,9505;-0,051;-5,497;;;;1330,700000;7,621;7,705;1,901;-2,845;7,641;;;
0,9510;-0,051;-5,516;;;;1331,400000;7,621;7,705;1,902;-2,747;7,646;;;
0,9515;-0,042;-5,536;;;;1332,100000;7,621;7,705;1,903;-2,635;7,646;;;
0,9520;-0,051;-5,546;;;;1332,800000;7,621;7,700;1,904;-2,537;7,641;;;
0,9525;-0,056;-5,570;;;;1333,500000;7,626;7,705;1,905;-2,435;7,646;;;
0,9530;-0,046;-5,585;;;;1334,200000;7,621;7,700;1,906;-2,332;7,646;;;
0,9535;-0,051;-5,604;;;;1334,900000;7,631;7,705;1,907;-2,234;7,646;;;
0,9540;-0,051;-5,624;;;;1335,600000;7,621;7,705;1,908;-2,137;7,651;;;
0,9545;-0,051;-5,634;;;;1336,300000;7,621;7,705;1,909;-2,039;7,641;;;
0,9550;-0,046;-5,653;;;;1337,000000;7,626;7,709;1,910;-1,941;7,651;;;
0,9555;-0,051;-5,678;;;;1337,700000;7,631;7,700;1,911;-1,849;7,651;;;
0,9560;-0,046;-5,692;;;;1338,400000;7,626;7,709;1,912;-1,761;7,651;;;
0,9565;-0,051;-5,702;;;;1339,100000;7,621;7,700;1,913;-1,658;7,646;;;
0,9570;-0,051;-5,722;;;;1339,800000;7,626;7,709;1,914;-1,570;7,646;;;
0,9575;-0,051;-5,736;;;;1340,500000;7,626;7,705;1,915;-1,477;7,651;;;
0,9580;-0,042;-5,751;;;;1341,200000;7,626;7,705;1,916;-1,385;7,651;;;
0,9585;-0,051;-5,770;;;;1341,900000;7,626;7,709;1,917;-1,302;7,651;;;
0,9590;-0,046;-5,785;;;;1342,600000;7,621;7,700;1,918;-1,204;7,656;;;
0,9595;-0,046;-5,800;;;;1343,300000;7,626;7,705;1,919;-1,121;7,651;;;
0,9600;-0,046;-5,819;;;;1344,000000;7,621;7,705;1,920;-1,038;7,651;;;
0,9605;-0,046;-5,839;;;;1344,700000;7,626;7,705;1,921;-0,945;7,651;;;
0,9610;-0,046;-5,849;;;;1345,400000;7,626;7,709;1,922;-0,867;7,651;;;
0,9615;-0,046;-5,868;;;;1346,100000;7,626;7,705;1,923;-0,779;7,656;;;
0,9620;-0,046;-5,888;;;;1346,800000;7,626;7,709;1,924;-0,696;7,656;;;
0,9625;-0,046;-5,902;;;;1347,500000;7,621;7,705;1,925;-0,613;7,656;;;
0,9630;-0,046;-5,912;;;;1348,200000;7,631;7,705;1,926;-0,525;7,651;;;
0,9635;-0,051;-5,937;;;;1348,900000;7,621;7,705;1,927;-0,447;7,651;;;
0,9640;-0,046;-5,951;;;;1349,600000;7,626;7,705;1,928;-0,364;7,661;;;
0,9645;-0,046;-5,961;;;;1350,300000;7,626;7,705;1,929;-0,291;7,661;;;
0,9650;-0,056;-5,985;;;;1351,000000;7,626;7,700;1,930;-0,217;7,661;;;
0,9655;-0,046;-5,995;;;;1351,700000;7,626;7,709;1,931;-0,129;7,661;;;
0,9660;-0,046;-6,010;;;;1352,400000;7,621;7,705;1,932;-0,061;7,656;;;
0,9665;-0,051;-6,029;;;;1353,100000;7,626;7,700;1,933;0,017;7,661;;;
0,9670;-0,046;-6,044;;;;1353,800000;7,621;7,705;1,934;0,095;7,661;;;
0,9675;-0,046;-6,054;;;;1354,500000;7,626;7,705;1,935;0,168;7,661;;;
0,9680;-0,046;-6,073;;;;1355,200000;7,626;7,709;1,936;0,247;7,661;;;
0,9685;-0,046;-6,088;;;;1355,900000;7,626;7,700;1,937;0,315;7,656;;;
0,9690;-0,042;-6,103;;;;1356,600000;7,626;7,709;1,938;0,393;7,665;;;
0,9695;-0,046;-6,122;;;;1357,300000;7,621;7,705;1,939;0,462;7,661;;;
0,9700;-0,046;-6,142;;;;1358,000000;7,631;7,709;1,940;0,530;7,661;;;
0,9705;-0,046;-6,147;;;;1358,700000;7,626;7,705;1,941;0,603;7,665;;;
0,9710;-0,046;-6,161;;;;1359,400000;7,626;7,705;1,942;0,676;7,656;;;
0,9715;-0,046;-6,181;;;;1360,100000;7,626;7,709;1,943;0,745;7,665;;;
0,9720;-0,046;-6,190;;;;1360,800000;7,621;7,705;1,944;0,813;7,661;;;
0,9725;-0,046;-6,210;;;;1361,500000;7,626;7,709;1,945;0,877;7,665;;;
0,9730;-0,042;-6,225;;;;1362,200000;7,621;7,705;1,946;0,950;7,665;;;
0,9735;-0,042;-6,239;;;;1362,900000;7,626;7,705;1,947;1,009;7,661;;;
0,9740;-0,046;-6,254;;;;1363,600000;7,626;7,700;1,948;1,077;7,675;;;
0,9745;-0,046;-6,274;;;;1364,300000;7,621;7,700;1,949;1,145;7,665;;;
0,9750;-0,042;-6,283;;;;1365,000000;7,626;7,709;1,950;1,204;7,661;;;
0,9755;-0,046;-6,293;;;;1365,700000;7,621;7,705;1,951;1,277;7,661;;;
0,9760;-0,046;-6,317;;;;1366,400000;7,626;7,705;1,952;1,331;7,665;;;
0,9765;-0,042;-6,327;;;;1367,100000;7,621;7,709;1,953;1,399;7,665;;;
0,9770;-0,046;-6,332;;;;1367,800000;7,626;7,705;1,954;1,458;7,670;;;
0,9775;-0,046;-6,357;;;;1368,500000;7,626;7,705;1,955;1,516;7,665;;;
0,9780;-0,042;-6,371;;;;1369,200000;7,621;7,700;1,956;1,585;7,670;;;
0,9785;-0,042;-6,376;;;;1369,900000;7,626;7,709;1,957;1,643;7,665;;;
0,9790;-0,046;-6,396;;;;1370,600000;7,621;7,700;1,958;1,702;7,670;;;
0,9795;-0,042;-6,410;;;;1371,300000;7,626;7,700;1,959;1,756;7,670;;;
0,9800;-0,037;-6,420;;;;1372,000000;7,626;7,705;1,960;1,814;7,665;;;
0,9805;-0,046;-6,440;;;;1372,700000;7,626;7,700;1,961;1,883;7,670;;;
0,9810;-0,042;-6,449;;;;1373,400000;7,621;7,709;1,962;1,932;7,661;;;
0,9815;-0,037;-6,459;;;;1374,100000;7,626;7,705;1,963;1,985;7,670;;;
0,9820;-0,042;-6,474;;;;1374,800000;7,631;7,709;1,964;2,044;7,670;;;
0,9825;-0,042;-6,493;;;;1375,500000;7,621;7,700;1,965;2,098;7,670;;;
0,9830;-0,037;-6,503;;;;1376,200000;7,626;7,705;1,966;2,156;7,670;;;
0,9835;-0,046;-6,518;;;;1376,900000;7,626;7,709;1,967;2,210;7,670;;;
0,9840;-0,037;-6,537;;;;1377,600000;7,626;7,705;1,968;2,264;7,670;;;
0,9845;-0,042;-6,542;;;;1378,300000;7,626;7,705;1,969;2,317;7,670;;;
0,9850;-0,046;-6,557;;;;1379,000000;7,626;7,700;1,970;2,366;7,670;;;
0,9855;-0,046;-6,576;;;;1379,700000;7,626;7,700;1,971;2,425;7,670;;;
0,9860;-0,042;-6,586;;;;1380,400000;7,621;7,709;1,972;2,474;7,665;;;
0,9865;-0,042;-6,596;;;;1381,100000;7,626;7,700;1,973;2,523;7,680;;;
0,9870;-0,046;-6,615;;;;1381,800000;7,626;7,709;1,974;2,571;7,670;;;
0,9875;-0,037;-6,625;;;;1382,500000;7,626;7,700;1,975;2,620;7,675;;;
0,9880;-0,042;-6,635;;;;1383,200000;7,626;7,705;1,976;2,679;7,675;;;
0,9885;-0,046;-6,654;;;;1383,900000;7,621;7,705;1,977;2,723;7,670;;;
0,9890;-0,042;-6,659;;;;1384,600000;7,626;7,705;1,978;2,772;7,675;;;
0,9895;-0,042;-6,664;;;;1385,300000;7,626;7,705;1,979;2,821;7,670;;;
0,9900;-0,046;-6,689;;;;1386,000000;7,621;7,705;1,980;2,864;7,675;;;
0,9905;-0,037;-6,698;;;;1386,700000;7,626;7,709;1,981;2,918;7,680;;;
0,9910;-0,037;-6,703;;;;1387,400000;7,621;7,705;1,982;2,957;7,670;;;
0,9915;-0,042;-6,723;;;;1388,100000;7,626;7,709;1,983;3,006;7,680;;;
0,9920;-0,037;-6,737;;;;1388,800000;7,621;7,705;1,984;3,055;7,670;;;
0,9925;-0,037;-6,747;;;;1389,500000;7,621;7,705;1,985;3,094;7,680;;;
0,9930;-0,042;-6,757;;;;1390,200000;7,621;7,705;1,986;3,148;7,680;;;
0,9935;-0,037;-6,777;;;;1390,900000;7,621;7,705;1,987;3,192;7,675;;;
0,9940;-0,037;-6,786;;;;1391,600000;7,626;7,705;1,988;3,236;7,680;;;
0,9945;-0,042;-6,791;;;;1392,300000;7,617;7,700;1,989;3,280;7,675;;;
0,9950;-0,042;-6,816;;;;1393,000000;7,626;7,705;1,990;3,319;7,675;;;
0,9955;-0,032;-6,821;;;;1393,700000;7,617;7,705;1,991;3,363;7,675;;;
0,9960;-0,042;-6,830;;;;1394,400000;7,626;7,705;1,992;3,407;7,675;;;
0,9965;-0,037;-6,850;;;;1395,100000;7,626;7,709;1,993;3,446;7,680;;;
0,9970;-0,037;-6,855;;;;1395,800000;7,621;7,700;1,994;3,490;7,680;;;
0,9975;-0,037;-6,860;;;;1396,500000;7,626;7,705;1,995;3,529;7,680;;;
0,9980;-0,046;-6,879;;;;1397,200000;7,621;7,705;1,996;3,578;7,685;;;
0,9985;-0,042;-6,889;;;;1397,900000;7,626;7,709;1,997;3,612;7,680;;;
0,9990;-0,042;-6,894;;;;1398,600000;7,626;7,709;1,998;3,651;7,680;;;
0,9995;-0,042;-6,913;;;;1399,300000;7,626;7,700;1,999;3,690;7,680;;;
1,0000;-0,037;-6,923;;;;1400,000000;7,631;7,705;2,000;3,729;7,675;;;
1,0005;-0,037;-6,928;;;;1400,700000;7,621;7,700;2,001;3,773;7,685;;;
1,0010;-0,042;-6,938;;;;1401,400000;7,626;7,705;2,002;3,807;7,675;;;
1,0015;-0,037;-6,952;;;;1402,100000;7,621;7,705;2,003;3,841;7,685;;;
1,0020;-0,032;-6,962;;;;1402,800000;7,626;7,705;2,004;3,880;7,680;;;
1,0025;-0,042;-6,977;;;;1403,500000;7,617;7,705;2,005;3,915;7,685;;;
1,0030;-0,037;-6,987;;;;1404,200000;7,626;7,700;2,006;3,958;7,680;;;
